emis,name,province,district,circuit,phase,sector,phone,street_address,town_city,email,quintile
500410996,NGOME PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ngotshe,Primary,Public,066 439 3308,"618 R,NTENDEKA RESERVE,NONGOMA,3950",,mbusiem08@gmail.com,Q1
500228401,NGONGOMA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,078 385 2176,"NDEBELE TRIBAL AUTHORITY,CEZA,ULUNDI,3865",,mpathonikhanyile@gmail.com,Q1
500228549,NGOTSHE SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Ngotshe,Secondary,Public,071 128 1488,"131 JOUBERT STREET,MZAMO LOCATION LOUWSBERG,VRYHEID,3150",,ngotshe.secondary3150@gmail.com,Q1
500228623,NGOZA  PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ceza,Primary,Public,072 795 9329,"EKUSHUMAYELENI,ULUNDI,3865",,ngozaprimaryschool@gmail.com,Q1
500228808,NGQENGELELE SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Secondary,Public,082 999 8068,"BUTHELEZI TRIBAL AUTHORITY,MASHONA,MAHLABATHINI,3865",,ngqngelelehighschool@webmail.co.za,Q1
500228882,NGQOLOTHI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Primary,Public,082 208 5681,"NJOMELWANE,NHLUNGWANE,ULUNDI,3838",,ngqolothip@kzndoe.com,Q1
500325600,NGUQE P P SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,072 302 0558,"XIMBA TRIBAL AUTHORITY,ENGUQE RESERVE HLOPHEKHULU,ULUNDI,3838",,nguqeprimary@gmail.com,Q1
500229104,NGWABI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,082 358 0676,"5057 ,NGWABI AREA,NONGOMA,3950",,nhliziyosiyaya@gmail.com,Q1
500327487,NGWANYA SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Dumbe,Secondary,Public,072 749 3902,"KWANGWANYA AREA,PAUL PIETERSBURG,3180",,mrzwane14@gmail.com,Q2
500326932,NGWENYABEYIGWINYA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,068 409 3384,"DABHAZI KWAMSHIKI,NONGOMA,3950",,mantombi.thusisi@gmail.com,Q1
500229474,NGXONGWANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Primary,Public,071 267 7128,"EKUBUNGAZELENI AREA,NONGOMA,3950",,ngxongwane@gmail.com,Q2
500229622,NHLAKA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emondlo,Primary,Public,083 536 2188,"EMADRESSINI AREA,EMONDLO,VRYHEID,3105",,ntombifuthimavundla6@gmail.com,Q2
500401376,NHLAKANIPHO COMBINED SCHOOL,KwaZulu-Natal,ZULULAND,Dumbe,Combined,Public,079 229 8020,"MANGOSUTHU VILLAGE,PAUL PIETERSBURG,3180",,NHLAKANIPHO-CS@kznschools.gov.za,Q2
500229918,NHLANGWINI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Umfolozi,Primary,Public,078 139 2519,"322 D NHLANGWINI AREA,VRYHEID EAST,VRYHEID,3100",,NHLANGWINI-PS@kznschools.gov.za,Q1
500229955,NHLANHLAYETHU SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Secondary,Public,072 407 0239,"EBUKHALINI,HENENENDE ,EBUKHALINI,NONGOMA,3950",,bthwala935@gmail.com,Q2
500230140,NHLAZATSHE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Makhosini,Primary,Public,082 888 5240,"NHLAZATSHE MISSION,VRYHEID,3116",,NHLAZATSHE-PS@kznschools.gov.za,Q2
500230251,NHLIZIYONHLE  PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emondlo,Primary,Public,083 207 4316,"2658 NHLIZIYONILE STREET,EMONDLO,VRYHEID,3105",,NHLIZIYONHLE-PS@kznschool.gov.za,Q3
500230399,NHLOPHENKULU PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,,"NONGOMA MAIN ROAD,NHLOPHENKULU,NONGOMA,3950",,jabulaninxumalo14@gmail.com,Q3
500230584,NHLUNGWANE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Secondary,Public,083 333 3288,"NHLUNGWANE RIVER,MAHLABATHINI,3865",,dlodlosithembiso@yahoo.com,Q1
500230843,NINGIZIMU PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ceza,Primary,Public,072 399 6812,"NONGOMA MAIN ROAD,USUTHU AREA,VRYHEID,3950",,dladlan58@gmail.com,Q1
500231213,NJOMELWANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Primary,Public,081 735 4089,"XIMBA TRIBAL AUTHORITY,NHLUNGWANE AREA,MAHLABATHINI,3865",,xolanisdn@gmail.com,Q1
500231324,NKABANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Primary,Public,076 151 8719,"EKUBUNGAZELENI AREA,NONGOMA,3950",,dlamini950@gmail.com,Q2
500231398,NKALAKUTHABA JUNIOR SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Secondary,Public,072 424 9816,"BHANGANONO AREA,NONGOMA,",,sizomsimang@hotmai.com,Q1
500321641,NKALANENI JONIOR PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Primary,Public,073 951 5193,"NKALANENI RESERVE,NKALANENI,NONGOMA,3950",,sabeloshwala64@gmail.com,Q1
500231509,NKAMELWANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Makhosini,Primary,Public,076 776 1505,"34 OFF R MEHLOMANE AREA,MELMOTH,",,jpzungu4@gmail.com,Q2
500232027,NKLANGOZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Bivane,Combined,Public,082 472 0815,"WAKKERSTROOM ROAD,PAULPIETERSBURG,PAUL PIETERSBURG,3180",,NKLANGOZI-PS@kznschools.gov.za,Q1
500232138,NKOMBABANTU COMBINED PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Primary,Public,079 122 9769,"EMLAZA BHANGANDMA AREA,NONGOMA,",,bheka7401@gmail.com,Q1
500232212,NKONGOLWANA PUBLIC PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Khambi,Primary,Public,072 566 6501,"150 NKONGOLWANA,HLOBANENO,VRYHEID,3107",,NKONGOLWANA-PPS@kznschools.gov.za,Q3
500232471,NKONZWENI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Magudu,Primary,Public,073 770 4928,"PARADYS FARM,KWANYALIZA,PONGOLA,3170",,mthethwamabuyi@gmail.com,Q1
500232804,NKOSIYETHU PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,035 831 0112,"VRYHEID-NONGOMA ROAD,NONGOMA,3950",,nkosiyethuprimary@gmail.com,Q4
500232841,NKOWANE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Secondary,Public,082 429 5530,"DABHAZI AREA,NONGOMA,3950",,NKOWANE-HS@kznschools.gov.za,Q1
500233211,NKWAMBAZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ngotshe,Primary,Public,063 147 5559,"NKWAMBAZI AREA,LOUWSBURGH NGOTSHE,LOUWSBURG,3150",,nkwambazi-ps@kznschools.gov.za,Q1
500233322,NKWEME PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Primary,Public,,"NONGOMA MKUZE LINE,NKWEME,NONGOMA,3950",,nkwemeprimary@gmail.com,Q1
500233729,NODWENGU PP SCHOOL,KwaZulu-Natal,ZULULAND,Mashona,Primary,Public,060 390 6731,"XIMBA TRIBAL AUTHORITY,NHLUNGWANE AREA,MAHLABATHINI,3865",,brendananangubane@gmail.com,Q1
500326858,NOJU SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Secondary,Public,078 501 1162,"NHLOPHENKULU,NONGOMA,3950",,jabulanimaphumulo73@gmail.com,Q3
500235209,NOMZIMANA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Makhosini,Secondary,Public,083 540 8825,"QWASHA EMHLAHLANE AREA,ULUNDI,3838",,NOMZIMANA-HS@kznschools.gov.za,Q1
500235246,NOMZINTO HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Usuthu,Secondary,Public,076 871 2018,"KWAMPUNZANA RESERVE,MPUNZANA AREA,NONGOMA,3950",,ntombizonkegumede1979@gmail.com,Q1
500235579,NONGOMA INTERMEDIATE SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,035 831 0050,"MAIN STREET,NONGOMA,3950",,nongomaintermediate@gmail.com,Q4
500237133,NQABAYEMBUBE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Secondary,Public,072 452 9877,"KWAVILANE RESERVE,KWAVILANI AREA,NONGOMA,3950",,ppnsibande@gmail.com,Q2
500308987,NQOBANI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,,"EDLABANE,MAHLABATHINI,ULUNDI,3866",,ps@kznschools.gov.za,Q1
500311244,NQOBIZITHA  COMMERCIAL SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Secondary,Public,083 658 0078,"KWANKULU AREA,KWANKULU,NONGOMA,3950",,thanduxolo777nathi@gmail.com,Q1
500237503,NQULWANE FULL SERVICE SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Primary,Public,076 668 9331,"NCEMANENI RESERVE,ULUNDI,3838",,nqulwanefullservice@gmail.com,Q1
500237614,NQUNQA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,083 694 8112,"XIMBA TRIBAL AUTHORITY,NHLUNGWANE RESERVE,ULUNDI,3838",,NQUNQA-PS@Kznschool.gov.za,Q1
500237799,NSABEKHULUMA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Secondary,Public,065 731 7381,"BUTHELEZI TRIBAL AUTHORITY,SIBOMVUOKHALWENI AREA,MAHLABATHINI,3865",,NSABEKHULUMA-HS@kznschools.gov.za,Q1
500325637,NSIKAYEMPILO  PUBLIC PRIMARY  SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,076 562 0855,"XIMBA TRIBAL AUTHORITY,HLOPHEKHULU RESERVE,ULUNDI,3838",,khanyimncwabe1@gmail.com,Q1
500238021,NSIKAYENDLU HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Secondary,Public,035 877 1922,"1178 DR DENNIS MADIDE D STREET,ULUNDI,3838",,boya690@gmail.com,Q4
500238095,NSIKAYEZWE SP SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,083 942 1916,"NGWABI AREA,NONGOMA,3950",,thembikhumza68@gmail.com,Q1
500498464,NSIMBINI SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Secondary,Public,076 503 7598,EBUHLENI BENKOSI AREA  NONGOMA 3950,,mp.zulu@nsimbinisecondary.org.za,Q1
500337514,NSONYANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Tholakele,Primary,Public,,"BALMORAL FARM,,EBHAYIMOLO,PAUL PIETERSBURG,3180",,NSONYANE-PS@kznschool.gov.za,Q1
500325711,NTABABOMVU SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Makhosini,Secondary,Public,060 706 4783,"04352 MBATHA TRIBAL AUTHORITY,LOWER MHLAHLANEEMBUDLE,VRYHEID,3838",,mlangeni8d@gmail.com,Q2
500238983,NTABASUKA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Secondary,Public,079 486 8694,"KWAGQIKAZI AREA,ULUNDI,3836",,ntabasukahighschool@gmail.com,Q1
500239279,NTANDAKUWELA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mashona,Primary,Public,071 893 0104,"NTANDAKUWELA RESERVE,ULUNDI,3865",,ntandakuwelpmahlabathini@gmail.com,Q2
500239834,NTILINGWE H.P. SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Primary,Public,083 596 7224,"XIMBA TRIBAL AUTHORITY,NHLUNGWANE,MAHLABATHINI,3865",,bongimpanza145@gmail.com,Q1
500321493,NTOMBAZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,082 477 2626,NONGOMA,,ntombaziprimary@webmail.co.za,Q2
500240500,NTSHIBANTSHIBA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emvunyane,Primary,Public,083 483 1886,"HLAHLINDELA TRIBAL AUTHORITY,EZIDULINI,VRYHEID,3135",,ntshibantshibaps@gmail.com,Q3
500240648,NTSHIYANGIBONE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ncotshane,Primary,Public,078 567 4315,"51 MELANE TRIBAL AUTHORITY,NTSHIYANGIBONE AREA,PHONGOLA,3170",,sitholesandile573@gmail.com,Q2
500326155,NTSONYANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Usuthu,Primary,Public,035 831 0422,"NTSONYANE VILLAGE,NONGOMA,3950",,ntsoprimary@gmail.com,Q1
500240796,NTSWALAKAHLA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emondlo,Primary,Public,082 495 3320,"MVUZINI RESERVE,EMONDLO,VRYHEID,3105",,mntambomandlenkosi361@gmail.com,Q3
500241240,NUWE REPUBLIEK PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Filidi,Primary,Public,034 981 4800,"150 REPUBLIEK STREET,VRYHEID,3100",,nrs@lantic.net,Q5
500241758,NYAWOSHANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Belgrade,Primary,Public,081 888 7503,"NTSHANGASE TRIBAL AUTHORITY,PHONGOLA,3170",,slumkhonza@gmail.com,Q2
500241832,NYONEBOMVU SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Buxedene,Secondary,Public,065 667 7600,"MVULAZI AREA,MULAZI,NONGOMA,3950",,phumlanimhlongo22@gmail.com,Q2
500242091,NZAMANGAMANDLA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,063 254 1392,"NZAMANGAMANDLA RESERVE,NZAMA AREA,NONGOMA,3950",,,Q1
500242128,NZOBO PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,072 186 8362,"DABHAZI AREA,NONGOMA,3950",,nzoboprimaryschool@gmail.com,Q1
500242239,OBANI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Primary,Public,060 556 5024,"MKUZE LINE MADWALENI AREA,NONGOMA,3965",,mgazisobethu775@gmail.com,Q1
500242387,OBIVANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Tholakele,Primary,Public,071 135 7936,"OBIVANE AREA,MTHETHWATRIBAL AUTHORITY,PAULPIETERSBURG,PAUL PIETERSBURG,3180",,OBIVANE-PS@kznschools.gov.za,Q2
500242979,OGEDLENI PUBLIC PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,072 900 5233,"EMPITHIMPITHINI,STEDHAM RESERVE,MAHLABATHINI,3865",,ogedleniprimary@gmail.com,Q1
500243312,OKHALWENI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Umfolozi,Primary,Public,060 551 6594,"387 D SECTION,STERKSTROOM FARM,VRYHEID,3145",,OKHALWENI-PS@kznschools.gov.za,Q1
500243534,OKHUKHO PUBLIC PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Okhukho,Primary,Public,072 228 7581,"ZUNGU TRIBAL AUTHORITY,ULUNDI,3865",,okhukhoprimaryschool@gmail.com,Q1
500243793,OMBIMBINI COMBINED PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ceza,Primary,Public,076 667 0454,"BUTHELEZI TRIBAL AUTHORITY,OMBIMBINI,NONGOMA,3950",,jeffreyzungu711@gmail.com,Q1
500499130,ONDINI HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Secondary,Independent,078 387 0570,153 Embelebeleni street B North Mahlabathini 3838,,ondinihs@gmail.com,
500303104,ONGANE COMBINE SCHOOL,KwaZulu-Natal,ZULULAND,Magudu,Combined,Public,,"ONGANE AREA,NGOTSHE,LOUWSBURG,3150",,,Q1
500243941,ONINGENI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Primary,Public,073 541 5362,"DABHAZI RESERVE,NONGOMA,3937",,zgndwandwe@gmail.com,Q1
500244311,OPHONGOLO HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Ncotshane,Secondary,Public,034 205 0012,"88B MWELASE STREET,NCOTSHANE,PONGOLA,3170",,ophongolo@ymail.com,Q3
500244348,OPHUZANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Tholakele,Primary,Public,078 373 6146,"MTHETHWA TRIBAL AUTHORITY,OPHUZANE,PAUL PIETERSBURG,3180",,andileme392@gmail.com,Q2
500244829,OSINGISINGINI PRIMARY  SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Primary,Public,079 548 2805,"MASUMDWINI AREA,NONGOMA,3950",,ngemabe68@gmail.com,Q2
500245569,OVUKUKANENI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Primary,Public,079 284 5297,"GUGULETHU AREA,NONGOMA,3950",,tp.mavis71@gmail.com,Q1
500333740,OZWELENI PP SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,083 681 4517,"ESIBOMVU RESERVE,KWAMPANZA,ESIBOMVU AREA,ULUNDI,3838",,sibiya.bheka@gmail.com,Q1
500245754,OZWENI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ncotshane,Primary,Public,083 668 3916,"SIMELANE TRIBAL AUTHORITY,EMDONINI,PONGOLA,3170",,sikhosanamxolisi@yahoo.com,Q2
500245828,PADDAFONTEIN COMBINED SCHOOL,KwaZulu-Natal,ZULULAND,Dumbe,Combined,Public,082 280 1536,"PADDAFONTEIN FARM,PAUL PIETERSBURG,3180",,sbonisiwetrollax@gmail.com,Q1
500246642,PAULPIETERSBURG PRIMERE SCHOOL,KwaZulu-Natal,ZULULAND,Dumbe,Primary,Public,034 123 4567,"26 MAARSCHARK STREET,PAUL PIETERSBURG,3180",,PAULPIETERSBURG-PS@kznschools.gov.za,Q4
500246679,PAULPIETERSBURG PUBLIC PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Dumbe,Primary,Public,034 815 0039,"EDUMBE LOCATION,PAUL PIETERSBURG,3180",,PAULPIETERSBURG-PPS@kznschools.gov.za,Q3
500247160,PETERGATE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Magudu,Primary,Public,064 509 0287,"66  ROAD,MAGUDU,UPHONGOLO,3170",,PETERGATE-PS@kznschools.gov.za,Q2
500248196,PHEMBUKUTHULA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emondlo,Primary,Public,060 551 7042,"TRADOB FARM,EMONDLO,VRYHEID,3105",,phembukuthula47@gmail.com,Q3
500248233,PHEMBUMUZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,066 110 5062,"UMSHANELO AREA,NONGOMA,3950",,josephbongani2021@gmail.com,Q1
500246975,PHENYANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Magudu,Primary,Public,063 269 2954,"13 VERGELEGEN FARM,MAGUDU,PONGOLA,3170",,phenyaneprimary@gmail.com,Q2
500248640,PHIKWASE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Secondary,Public,083 244 4867,"CEZA,3866",,phikwasehigh3@gmail.com,Q1
500446442,PHILIBANA PUBLIC PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ceza,Primary,Public,072 282 4646,"KWACENCETHU AREA,ULUNDI,3838",,,Q1
500249417,PHONDWANE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Belgrade,Primary,Public,071 329 1891,"OPHONDWANE AREA,PONGOLA,3170",,sizweskhumalo0@gmail.com,Q2
500249491,PHOPHOMENI C.P SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,073 813 9389,"ESIDAKENI RESERVE,CEZA,3866",,lindamhlongo1662@icloud.com,Q1
500249639,PHUCUKA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emondlo,Primary,Public,063 550 7154,"MHLONGO FARM,NHLANHLENI AREA,VRYHEID,3105",,PHUCUKA-PS@kznschools.gov.za,Q2
500249750,PHUMANYOVA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Secondary,Public,082 266 0724,"ESIPHAMBANWENI AREA,NONGOMA,3950",,thabanesibisi6@gmail.com,Q2
500303141,PHUNGELIHLE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Umfolozi,Primary,Public,079 171 2779,"193271 D-D BLOCK,VRYHEID EAST,VRYHEID,3100",,PHUNGELIHLE-PS@kznschools.gov.za,Q1
500343212,PHUZAMANZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,072 112 4275,"EZIKHUMBENI AREA,ULUNDI,3838",,mxodubazane75@gmail.com,Q1
500250749,PIVAAN COMBINED SCHOOL,KwaZulu-Natal,ZULULAND,Bivane,Primary,Public,083 516 4702,"189  SITE,FARM,PAUL PIETERSBURG,3180",,PIVAAN-CS@kznschool.gov.za,Q2
500250934,PONGOLA AKADEMIE GEKOMBINEERD,KwaZulu-Natal,ZULULAND,Ncotshane,Combined,Public,034 413 1497,"MAGUDWEE,PONGOLA,3170",,admin@npgakademie.co.za,Q4
500250897,PONGOLA INTERMEDIATE SCHOOL,KwaZulu-Natal,ZULULAND,Ncotshane,Combined,Public,076 626 0336,"TRANSKLOOF ESIGUNGWINI,PONGOLA,PHONGOLA,3170",,pongola-is@kznschools.gov.za,Q2
500108817,PRINCE BHEKINTINTA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Secondary,Public,082 364 1427,"SOVANA AREA,NONGOMA,3950",,sphepeloaustine@gmail.com,Q1
500109668,PRINCE BHOKWE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Buxedene,Secondary,Public,076 175 9442,"BHEKUMTHETHO RESERVE,BHEKUMTHETHO,NONGOMA,3950",,sizomayise5@gmail.com,Q2
500251600,PRINCE DABULAMANZI PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,035 870 0817,"KING ZWELITHINI,ULUNDI C,3838",,princedabulamanzi@doekzn.com,Q4
500185703,PRINCE LAYUKONA FULL-SERVICE SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,035 628 0058,"KWAZIPHETHE AREA,NONGOMA,3950",,zondog@hotmail.co.za,Q3
500251637,PRINCE MNYAYIZA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Secondary,Public,035 831 3005,"NONGOMA MAIN STREET,NONGOMA,3950",,princemnyayiza@telkomsa.net,Q3
500216709,PRINCE MPIKANINA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Maphophoma,Secondary,Public,071 505 9208,"MATHENI TRIBAL AUTHORITY,NONGOMA,3950",,dlaminisamke@gmail.com,Q1
500224479,PRINCE NDABUKO HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Usuthu,Secondary,Public,072 675 2005,"KWAMINYA LOCATION,NONGOMA,3950",,nkosingiphilemalinga7@gmail.com,Q2
500234654,PRINCE NOMATIYELA  SECONDARY SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Secondary,Public,072 281 4152,"EKUVUKENI AREA,NONGOMA,3950",,princenomatiyelasec@gmail.com,Q1
500251674,PRINCE SILWANE HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Usuthu,Secondary,Public,076 775 6903,"MANGOMHLOPHE AREA,MANGOMAHLOPHE,NONGOMA,3950",,zululangelihle@gmail.com,Q2
500272616,PRINCE SOJIYISA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Secondary,Public,061 503 2681,"MANDLAKAZI TRIBAL AUTHORITY,ISIBONELO,NONGOMA,3950",,njomsy@gmail.com,Q1
500496170,PRINCE SOMCUBA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ngotshe,Primary,Public,064 293 9737,Emhlabaneni Area Next to KwaMgiliji  Vryheid 3100,,princesomcuba@gmail.com,Q2
500251711,PRINCE THEMBITSHE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Khanyisa,Primary,Public,076 275 7215,"EMPITHIMPITHINI TRIBAL AUTHORITY,STEDHAM RESERVE,ULUNDI,3838",,PRINCETHEMBITSHE-PS@kznschools.gov.za,Q1
500284160,PRINCE TOKOTOKO HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Mona,Secondary,Public,072 399 4448,"KWAMANDLAKAZI TRIBAL AUTHORITY,EKUBUNGAZELENI,NONGOMA,3950",,lungilezungu75@gmail.com,Q2
500299663,PRINCE ZIBHEBHU HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Msebe,Secondary,Public,079 482 2240,"NGAMUNDE/BHANGANOMA AREA,NONGOMA,",,HS@kznschools.gov.za,Q1
500494949,PRINCESS PHUMZILE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ondini,Primary,Public,082 315 6976,D1715 KHANGELA STREET D SECTION ULUNDI 3838,,bezondy@gmail.com,Q4
500251933,PROTES PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Bivane,Primary,Public,060 819 6076,"PREOTES FARM,PROTES FARM,PAUL PIETERSBURG,3180",,PROTES-PS@kznschools.gov.za,Q1
500251970,PUMULA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Ncotshane,Primary,Public,034 413 1178,"ILLOVO SUGAR MILL,KWAMATATAZELA,PHONGOLA,3170",,pumulaprimaryschool@gmail.com,Q3
500326303,QALOKUSHA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Primary,Public,082 748 0329,"INJAMPELA AREA,NONGOMA,3950",,thinanomvula@gmail.com,Q3
500441410,QAMBOKUHLE PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Tholakele,Primary,Public,,NTENGWANE AREA paulpietersburg paulpitersburg 3180,,thulixabah@gmail.com,Q1
500252303,QAMBUSHILO PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Altona,Primary,Public,083 344 5099,"TOBOLSK TRUST,KHIPHUMYAWO,PONGOLA,3170",,ppmbokazi06@gmail.com,Q2
500445369,QEDIPHIKA HIGH SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Secondary,Public,,MATHENI T/A QONQO AREA NONGOMA 3950,,zulurichard54@gmail.com,Q1
500252821,QHOQHOZA PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Nhlophenkulu,Primary,Public,076 527 5735,"THOKAZI,NONGOMA,3950",,qhoqhoza-ps@kznschools.gov.za,Q1
500253635,QONDISANI PIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Emvunyane,Primary,Public,066 550 8629,"HLAHLINDELELA TRIBAL AUTHORITY,EZIBOMVU AREA EMVUNYANI,VRYHEID,3100",,Stevenbuthelezi68@gmail.com,Q2
500253783,QONQO PRIMARY SCHOOL,KwaZulu-Natal,ZULULAND,Mahlombe,Primary,Public,071 204 8513,"MATHENI TRIBAL AUTHORITY,QONQO AREA,NONGOMA,3950",,QONQOPS@KZNSCHOOLS.GOV.ZA,Q1
